titre,réalisateur,producteur,postal,debut,fin,latitude,longitude,rive
THE HUNTING,LEO ZHANG,SWEET DREAMS FILMS,75010,2019-07-24,2019-07-25,48.87639652364074,2.358322898268081,droite
NOTRE DAME,Valérie DONZELLI,RECTANGLE PRODUCTIONS,75004,2018-10-08,2018-10-13,48.8535653644926,2.347423428584992,droite
LA SAINTE FAMILLE,Louis-do Lencquesaing,EVERYBODY ON DECK,75007,2018-10-08,2018-10-09,48.85628432735493,2.31528420854332,gauche
FEMME ENFANT,Amro Hamzawi,ECCE FILMS,75002,2018-10-15,2018-10-15,48.86958641626865,2.345088940232674,droite
Jeanne,Bruno Dumont,3b productions,75012,2018-10-09,2018-10-10,48.82844105156807,2.433165594982095,droite
Maoussi,Charlotte Schiøler,C.S. Productions,75020,2019-06-12,2019-06-13,48.87162958749562,2.378594415375926,droite
Maoussi,Charlotte Schiøler,C.S. Productions,75020,2019-06-17,2019-06-17,48.87527557442274,2.389852062304308,droite
UNCORKED,PRENTICE PENNY,FULLDAWA PRODUCTION,75116,2019-01-17,2019-01-17,48.87307739196344,2.284645546016351,couronne
Une histoire d'amour et de désir,Leila Bouzid,Blue Monday Productions,75011,2019-10-16,2019-10-17,48.870441414281416,2.372739830427989,droite
Kizie aur Manny,Mukesh Chhabra,Jet Films Paris,75004,2019-01-11,2019-01-12,48.856176918014405,2.348614118692252,droite
GOLIATH,Frederic TELLIER,SINGLE MAN PRODUCTIONS,75017,2020-09-29,2020-09-29,48.874492904867935,2.294924203241817,droite
Les Olympiades,Jacques Audiard,Page 114,75013,2020-10-02,2020-10-03,48.82654854241786,2.362232667630569,gauche
ROSE,Niels Arden Oplev,FIRSTEP PRODUCTIONS,75005,2020-10-13,2020-10-13,48.84641354488329,2.3422178284485997,gauche
French Exit,Azazel Jacobs,Same Player,75012,2019-12-05,2019-12-05,48.84928801148431,2.378252384526064,droite
It Must Be Heaven,Elia Suleiman,Rectangle Productions,75001,2018-08-17,2018-08-17,48.86417481706023,2.336465266466916,droite
L'EMBARRAS DU CHOIX,ERIC DELAVAINE,SOMBRERO PRODUCTIONS,75020,2016-07-19,2016-07-21,48.8596320001301,2.405032000374625,droite
LE REDOUTABLE,MICHEL HAZANAVICIUS,LES COMPAGNONS DU CINEMA,75005,2016-07-25,2016-07-25,48.84092999978856,2.346980000522532,gauche
BAD BUZZ,STEPHANE KAZANDJIAN,ECHO FILMS,75018,2016-07-25,2016-07-25,48.88284100001603,2.343164999526943,droite
BEFIKRE,ADITYA CHOPRA,FIRSTEP,75008,2016-02-26,2016-02-26,48.8679910001194,2.323203999995955,droite
TELLE MERE TELLE FILLE,NOEMIE SAGLIO,PAN EUROPENNE PRODUCTION,75010,2016-07-28,2016-07-28,48.86921200008848,2.3573210004594,droite
LES EX,MAURICE BARTHELEMY,RADAR FILMS,75011,2016-10-04,2016-10-04,48.86700900033669,2.374560000111658,droite
CHERCHEZ LA FEMME,SOU ABADI,THE FILM,75019,2016-05-12,2016-05-12,48.882151999819136,2.392916999365021,droite
MON POUSSIN,FREDERIC FORESTIER,LES FILMS DU 24,75004,2016-03-17,2016-03-17,48.85555799967627,2.3572470000825723,droite
Des vacances à tout prix,Stevan Lee Mraovitch,Charlotte Russe Films,75018,2020-10-13,2020-10-14,48.882594841725,2.339581088724576,droite
LUZ,Flora LAU,AMA Productions,75007,2018-09-11,2018-09-12,48.86362687990131,2.310386300802888,gauche
UNCORKED (additif),PRENTICE PENNY,FULLDAWA PRODUCTION,75004,2019-01-18,2019-01-18,48.85619428585332,2.350740821523064,droite
IL A DEJA TES YEUX,LUCIEN JEAN BAPTISTE,NOLITA CINEMA,75018,2016-02-10,2016-02-10,48.88722200042356,2.355343000163559,droite
LA DOULEUR,EMMANUEL FINKIEL,LES FILMS DU POISSON,75018,2016-09-29,2016-09-29,48.89568699957631,2.3400989998624957,droite
LE GRAND SAUT,E.TOLENADO/O.NAKACHE,QUAD,75001,2016-06-29,2016-06-29,48.86402400036109,2.33419899987068,droite
CA C'EST LA FAMILLE,TEDDY LUSSI MODESTE,KAZAK PRODUCTIONS,75018,2016-09-01,2016-09-02,48.8823000003412,2.340149000538913,droite
DEMAIN ET TOUS LES AUTRES JOURS (2),NOVEMIE LVOVSKY,F COMME FILM,75010,2016-04-14,2016-04-14,48.87662600014962,2.348752000457619,droite
ALIBI.COM,PHILIPPE LACHEAU,FECHNER FILMS,75008,2016-04-26,2016-04-26,48.87808599962502,2.311263000129959,droite
MARIE FRANCINE,VALERIE LEMERCIER,RECTANGLE PRODUCTIONS,75016,2016-05-10,2016-05-10,48.85575999997063,2.28058800040717,droite
LA NUIT A DEVORE LE MONDE,DOMINIQUE ROCHER,HAUT ET COURT,75015,2016-12-06,2016-12-09,48.846327000310936,2.309429000490004,gauche
BURN OUT,YANN GOZLAN,2425 ING PRODUCTION,93500,2016-09-27,2016-09-27,48.90081999955871,2.391091000103053,couronne
C'EST TOUT POUR MOI,L. COLBEAU JUSTIN,LGM CINEMA,75019,2016-03-10,2016-03-10,48.88272799961954,2.37563699961555,droite
NOS ANNEES FOLLES,ANDRE TECHINE,ARPROD,75004,2016-09-10,2016-09-10,48.85481099977615,2.354242999731426,droite
MARIE FRANCINE,VALERIE LEMERCIER,RECTANGLE PRODUCTIONS,75015,2016-04-18,2016-04-19,48.85100000022112,2.3003779999202703,gauche
LA NUIT A DEVORE LE MONDE,DOMINIQUE ROCHER,HAUT ET COURT,75004,2016-12-21,2016-12-22,48.85772400041488,2.35385300057458,droite
8 Rue de l'Humanité,Dany BOON,PATHÉ PROD EXÉ,75013,2020-11-09,2020-11-11,48.8279798534498,2.387062654226766,gauche
Femme-Enfant,Amro Hamzawi,ECCE FILMS,75005,2018-09-27,2018-09-28,48.83963384578101,2.3500705144523693,gauche
Femme-Enfant,Amro Hamzawi,ECCE FILMS,75020,2018-09-29,2018-09-29,48.87297035822426,2.404602233135548,droite
J'irai où tu iras,Géraldine Nakache,Nord Ouest Films,75011,2018-09-25,2018-09-26,48.866937062886805,2.374536750194232,droite
LE RETOUR DES CREVETTES PAILLETEES,Maxime GOVARE ET Cedric LE GALLO,LES IMPRODUCTIBLES,75116,2021-01-09,2021-01-09,48.86363528071585,2.292437093454341,couronne
BEFIKRE,ADITYA CHOPRA,FIRSTEP,75011,2016-06-01,2016-06-01,48.85164000041674,2.375139999780736,droite
MARIAGE BLANC,TAREK BOUDALI,AXEL FILMS,75004,2016-09-15,2016-09-15,48.85354200039294,2.347220999693889,droite
LE REDOUTABLE,MICHEL HAZANAVICIUS,LES COMPAGNONS DU CINEMA,75005,2016-09-19,2016-09-19,48.84940099995319,2.344610000597509,gauche
LEILA,NAIDRA AYADI,NOLITA CINEMA,75016,2016-11-14,2016-11-14,48.863095999566895,2.292501999720907,droite
LA VIE DE CHATEAU,CEDRIC IDO,SRAB FILMS,75010,2016-08-03,2016-08-03,48.870948999900605,2.355724999549102,droite
A NOS AGES,ROBIN SYKES,2425 FILMS,75011,2020-11-24,2020-11-24,48.85425881004001,2.3714742058645517,droite
STELLA EST AMOUREUSE,Sylvie Verheyde,ATELIER DE PRODUCTION,75013,2021-02-22,2021-02-22,48.8312129800588,2.3478668118052,gauche
UNE SAISON EN FRANCE,MAHAMAT-SALEH HAROUN,PILI FILMS,75020,2016-11-15,2016-11-15,48.87092199963707,2.394270000562963,droite
IRIS/EX CHAOS,JALIL LESPERT,WY PRODUCTIONS,75003,2016-02-18,2016-02-18,48.86040000043235,2.364683000529518,droite
GC5,GUILLAUME CANET,LES PRODUCTIONS DU TRESOR,75011,2016-02-29,2016-02-29,48.86639000005668,2.367230000027624,droite
LES TETES DE L'EMPLOI,FRANCK MAGNIER,RECIFILMS,75019,2016-03-29,2016-03-29,48.87944900022063,2.388475999464271,droite
LOLA PATER,NADIR MOKNECHE,BLUE MONDAY PRODUCTIONS,75004,2016-04-28,2016-04-28,48.85256400004945,2.364469999765092,droite
MARIE FRANCINE,VALERIE LEMERCIER,RECTANGLE PRODUCTIONS,75009,2016-05-03,2016-05-03,48.8829959995574,2.345850999352233,droite
MARIAGE BLANC,TAREK BOUDALI,AXEL FILMS,75004,2016-09-16,2016-09-16,48.85838700008509,2.355732999743037,droite
BEFIKRE,ADITYA CHOPRA,FIRSTEP,75016,2016-04-27,2016-04-27,48.85702300033353,2.284497000538328,droite
MES TRESORS,PASCAL BOURDIAUX,RADAR FILMS,75016,2016-02-16,2016-02-16,48.87366900044632,2.292556000137867,droite
LEILA,NAIDRA AYADI,NOLITA CINEMA,75009,2016-12-09,2016-12-09,48.87300399960996,2.333127999442477,droite
La Menace,Philippe Le Guay,Les Films Des Tournelles,75005,2020-11-30,2020-11-30,48.84255551093323,2.342706111587062,gauche
STELLA EST AMOUREUSE,Sylvie Verheyde,ATELIER DE PRODUCTION,75001,2021-02-26,2021-02-26,48.86238162682922,2.348409050789571,droite
JULIA,Olivier TREINER,WY PRODUCTIONS,75116,2021-02-22,2021-02-25,48.86852407005389,2.285454948205137,couronne
LES PASSAGERS DE LA NUIT,Mikhaël HERS,NORD OUEST FILMS / LES PASSAGERS DE LA NUIT,75015,2021-03-05,2021-03-05,48.84172828459918,2.297487545464918,gauche
CHERCHEZ LA FEMME,SOU ABADI,THE FILM,75006,2016-05-13,2016-05-13,48.8547580002921,2.336784999357333,gauche
120 BATTEMENTS PAR MINUTE,ROBIN CAMPILLO,LES FILMS DE PIERRE,75012,2016-09-15,2016-09-15,48.84700899989701,2.373803000492703,droite
BITTER FLOWERS,OLIVIER MEYS,MILLE ET UNE FILMS,75010,2016-09-29,2016-09-29,48.87341299988531,2.3751339998338,droite
LOUE MOI,VIRGINE SCSWARTZ,MY FAMILY,75018,2016-11-15,2016-11-15,48.890350999595135,2.349385999972664,droite
JUST DIVORCED,MAXIME GOVARE,LES IMPRODUCTIBLES,75019,2016-09-26,2016-09-26,48.88138300022541,2.373733000363826,droite
les liaisons dangereuses,Rachel SUISSA,AUTOPILOT,75116,2021-03-05,2021-03-05,48.86341511691408,2.28693166608925,couronne
La Chambre des Merveilles,Lisa Azuelos,JERICO FILMS,75020,2021-03-12,2021-03-12,48.85131816258519,2.401714298186568,droite
LES PASSAGERS DE LA NUIT,Mikhaël HERS,NORD OUEST FILMS / LES PASSAGERS DE LA NUIT,75013,2021-03-12,2021-03-12,48.83426428154576,2.352368566295178,gauche
BEFIKRE,ADITYA CHOPRA,FIRSTEP,75018,2016-02-25,2016-02-25,48.88794999964075,2.3434120002081302,droite
120 BATTEMENTS PAR MINUTE,ROBIN CAMPILLO,LES FILMS DE PIERRE,75004,2016-07-02,2016-07-02,48.85481099977615,2.354242999731426,droite
LES FILLES DE REIMS,JULIEN HALLARD,LES FILMS VELVET,75008,2016-09-05,2016-09-05,48.86749400044286,2.302089999673993,droite
DEMAIN ET TOUS LES AUTRES JOURS (2),NOVEMIE LVOVSKY,F COMME FILM,75005,2016-04-01,2016-04-01,48.84024599984668,2.360048000624603,gauche
STARS 80 LA SUITE,THOMAS LANGMANN,LA PETITE REINE,75007,2016-09-19,2016-09-19,48.85305599965196,2.311754000094262,gauche
CARBONE,OLIVIER MARCHAL,LES FILMS MANUEL MUNZ,75015,2016-12-15,2016-12-16,48.84950000017702,2.2824670005122663,gauche
Le Lycéen,Christophe Honoré,LES FILMS PELLEAS,75019,2021-12-29,2021-12-29,48.8735015371528,2.382783680723464,droite
La Goutte d'Or,Clément Cogitore,Kazak Productions,75018,2021-07-26,2021-07-30,48.89874043850856,2.356843446413571,droite
DISCO BOY,Giacomo Abbruzzese,LES FILMS GRAND HUIT,75016,2021-09-29,2021-09-30,48.85253459096246,2.281231301495851,droite
JOHN WICK 4,Chad STAHELSKI,LM 2021,75116,2021-10-20,2021-10-23,48.87685226941966,2.267260878892069,couronne
LE PARFUM VERT,Nicolas Pariser,BIZIBI,75007,2021-11-08,2021-11-08,48.85803729874993,2.329124271250082,gauche
MATZ,David Fincher,LM2021,75014,2021-11-12,2021-11-13,48.838089790009,2.331332116572544,gauche
PASSAGES,IRA SACHS,SBS PRODUCTIONS,75010,2021-11-29,2021-11-29,48.87101917713632,2.373882357603183,droite
LES VOLETS VERTS,Jean BECKER,ARPROD,75009,2021-11-16,2021-11-17,48.88097170323486,2.34270119110611,droite
LES VOLETS VERTS,Jean BECKER,ARPROD,75004,2021-11-16,2021-11-16,48.85663363420304,2.362676643678483,droite
LE PARFUM VERT,Nicolas Pariser,BIZIBI,75007,2021-11-19,2021-11-19,48.858561099864055,2.331915068273554,gauche
LES VOLETS VERTS,Jean BECKER,ARPROD,75007,2021-11-16,2021-11-16,48.85982770962537,2.30884511013748,gauche
TERRITOIRES,DAVID OELHOFFEN,ONE WORLD FILMS,75019,2017-12-20,2017-12-20,48.8972468806429,2.393004648049526,droite
ANNA M.,Luc Besson,Europacorp,75116,2017-12-17,2017-12-17,48.87200474148171,2.276485824536068,couronne
Tout le monde debout,Franck Dubosc,Gaumont C/o Gaumont Production,75010,2017-05-19,2017-05-19,48.87403456783542,2.372645090554292,droite
Les Affamés,Léa Frédeval,LES FILMS DU CLAN,75012,2017-06-06,2017-06-06,48.83274644784386,2.396583768931384,droite
GEMINI,Christopher Mac Quarrie,FIRSTEP,75002,2017-05-03,2017-05-03,48.86891204471882,2.340080164253159,droite
GEMINI,Christopher Mac Quarrie,FIRSTEP,75006,2017-05-06,2017-05-06,48.85474549983405,2.342304021731118,gauche
LOVE ADDICT,Frank BELLOCQ,MY FAMILY,75008,2017-05-26,2017-05-27,48.87015796433319,2.307562167062656,droite
À jamais fidèle,cheyenne carron,Hesiode Productions,75020,2017-08-24,2017-08-25,48.85154733669695,2.398600343429089,droite
À jamais fidèle,cheyenne carron,Hesiode Productions,75016,2017-08-11,2017-08-11,48.85348889036608,2.270921761649229,droite
À jamais fidèle,cheyenne carron,Hesiode Productions,75011,2017-08-21,2017-08-22,48.8664826625378,2.381483291159541,droite
Cold war,Pawel PAWLIKOWSKI,Philippe Lelièvre,75005,2017-07-21,2017-07-22,48.84516843702975,2.34507568384122,gauche
GUY,ALEX LUTZ,ILIADE ET FILMS,75018,2017-07-07,2017-07-07,48.88760945286165,2.334295953895413,droite
Plaire...,Christophe Honoré,LES FILMS PELLEAS Plaire...,75013,2017-07-26,2017-07-26,48.82941979021666,2.349660062728245,gauche
Eiffel i'm in love 2,Rizal Mantovani,IFILMFRANCE,75006,2017-06-02,2017-06-02,48.85823021134807,2.3349279592793,gauche
L'extraordinaire voyage du Fakir,Ken Scott,Brio Films,75007,2017-07-18,2017-07-18,48.85798987538009,2.295468720205373,gauche
MRS MILLS,sophie marceau,les films du Cap,75015,2017-06-22,2017-06-22,48.854438896279056,2.289186344212326,gauche
JALOUSE,Stéphane et David FOENKINOS,MANDARIN PRODUCTION,75011,2017-01-24,2017-01-24,48.86324504200622,2.379026027917604,droite
"AMI, AMI",VICTOR SAINT MACARY,NORD-OUEST FILMS,75020,2017-02-15,2017-02-15,48.870509574613685,2.39558928965346,droite
"AMI, AMI",VICTOR SAINT MACARY,NORD-OUEST FILMS,75009,2017-02-16,2017-02-16,48.8762004153606,2.347389866030748,droite
Mes provinciales,Jean Paul Civeyrac,Moby Dick Films,75019,2017-02-16,2017-02-16,48.87832182071033,2.379314325308858,droite
DES LUNETTES NOIRES,Claire Denis,Curiosa Films,75020,2017-02-07,2017-02-07,48.86454564230824,2.3976592084096,droite
TERRITOIRES,DAVID OELHOFFEN,ONE WORLD FILMS,75017,2018-01-02,2018-01-02,48.892678413613545,2.304258274952408,droite
AMANDA,Mikhael Hers,Nord-Ouest films,75011,2017-08-04,2017-08-04,48.86534822720272,2.374386045127562,droite
La finale,Robin Sykes,2425 FILMS,75016,2017-07-21,2017-07-21,48.84247750771539,2.254650635137944,droite
GUY,ALEX LUTZ,ILIADE ET FILMS,75016,2017-07-06,2017-07-06,48.836275525340994,2.2571211477640603,droite
MAIS VOUS ETES FOUS,Audrey DIWAN,RECTANGLE PRODUCTIONS,75018,2018-02-12,2018-02-14,48.89091972764132,2.3321089907806902,droite
L'Enkas,Sarah Marx,La rumeur filme,75020,2018-01-12,2018-01-12,48.86778175945654,2.384522445852712,droite
L'Enkas,Sarah Marx,La rumeur filme,75018,2018-01-17,2018-01-18,48.896119409279656,2.330326835514507,droite
L'Enfant Roi,Antoine DE BARY,ICONOCLAST FILMS,75005,2018-03-07,2018-03-09,48.84750222472259,2.353614154614855,gauche
LE MYSTERE HENRI PICK,Remi Bezançon,MANDARIN PRODUCTION,75015,2018-03-23,2018-03-24,48.849867983608206,2.301069128468588,gauche
Andy,Julien Weille,My Family,75020,2018-03-05,2018-03-09,48.86821212831767,2.388610841599655,droite
MAIS VOUS ETES FOUS,AUDREY DIWAN,RECTANGLE PRODUCTIONS,75116,2018-03-07,2018-03-07,48.86578033425637,2.289522963926795,couronne
LA LUTTE DES CLASSES,Michel Leclerc,KARE PRODUCTIONS,75014,2018-03-05,2018-03-05,48.83368896412025,2.335525952480571,gauche
Celle que vous croyez,Safy Nebbou,DIAPHANA FILMS,75015,2018-03-27,2018-03-28,48.84360855411644,2.293189005225161,gauche
MON BEBE,LISA AZUELOS,LOVE IS IN THE AIR,75012,2018-04-09,2018-04-11,48.84583981739462,2.400943661677494,droite
PLAY,ANTHONY MARCIANO,CHAPTER 2,75116,2018-03-29,2018-03-29,48.86850803583523,2.265421450819014,couronne
MON INCONNUE,HUGO GÉLIN,ZAZI FILMS,75008,2018-02-15,2018-02-15,48.87770895742678,2.303979242393096,droite
DE PERNAS PRO AR 3,Julia Rezende,SWAN,75001,2018-06-02,2018-06-03,48.86311150646085,2.33778792066762,droite
L'Enfant Roi,Antoine DE BARY,ICONOCLAST FILMS,75019,2018-03-21,2018-03-21,48.887493375386114,2.387555808418411,droite
QUAND TU DANSES,Ladislas Chollat,EMPREINTE CINÉMA,75019,2018-05-21,2018-05-21,48.88213499024688,2.382088070406161,droite
Tendre et saignant,Christopher Thompson,Les Films du Cap,75012,2019-12-16,2019-12-18,48.85018224251365,2.38276390972674,droite
QUAND ON CRIE AU LOUP,Marilou Berry,Wonder Films,75016,2018-10-03,2018-10-05,48.8591513080551,2.266831892417546,droite
La première séance,Justine Triet,LES FILMS PELLEAS,75012,2018-05-14,2018-05-14,48.84009279335156,2.406208633305963,droite
L'Origine du Monde,Laurent Lafitte,Trésor Films,75016,2019-07-08,2019-07-09,48.86006492824092,2.265192416957429,droite
THE HUNTING,LEO ZHANG,SWEET DREAMS FILMS,75015,2019-07-05,2019-07-05,48.84757646791753,2.303491350624792,gauche
30 Jours Max,Tarek BOUDALI,AXEL FILMS PRODUCTION,75014,2019-12-10,2019-12-10,48.82589870199908,2.330532068051395,gauche
DEUX MOI,CEDRIC KLAPISCH,CE QUI ME MEUT,75018,2018-10-15,2018-10-15,48.884979278931816,2.355695201425168,droite
THE HUNTING,LEO ZHANG,SWEET DREAMS FILMS,75013,2019-06-30,2019-06-30,48.83473468397902,2.366998988627842,gauche
Madame Claude,Sylvie VERHEYDE,Les Compagnons du Cinéma,75006,2019-06-14,2019-06-14,48.85787922243188,2.3330456294210142,gauche
ANAK GARUDA,FOAZAN RIZAL,WL PRODUCTIONS,75018,2019-08-01,2019-08-01,48.8858914912817,2.343160418761131,droite
UNCORKED,PRENTICE PENNY,FULLDAWA PRODUCTION,75005,2019-01-21,2019-01-21,48.85231719688089,2.344651070906062,gauche
Gott du kannst ein Arsch sein,Andre Erkau,Cactus Films,75015,2019-10-03,2019-10-04,48.84041212753999,2.271359818081973,gauche
L ANGLE MORT,PIERRE TRIVIDIC ET PATRICK MARIO BERNARD,EX NIHILO,75019,2018-10-22,2018-10-22,48.87695816768163,2.395677442215887,droite
PARENT D'ELEVE,NOEMIE SAGLIO,RECTANGLE PRODUCTIONS,75012,2019-08-03,2019-08-03,48.8435742332518,2.391216935886373,droite
Maoussi,Charlotte Schiøler,C.S. Productions,75011,2019-07-26,2019-07-26,48.86540503704448,2.368379107504065,droite
Seize Printemps,Suzanne Lindon,Avenue B Productions,75009,2019-09-25,2019-09-25,48.88382461792521,2.328918769377043,droite
LES EX,MAURICE BARTHELEMY,RADAR FILMS,75008,2016-08-22,2016-08-22,48.866452999870745,2.307743000013385,droite
AU REVOIR LA HAUT,ALBERT DUPONTEL,ADCB FILMS,75008,2016-03-19,2016-03-19,48.86938599966628,2.307714000635416,droite
FREED,JAMES FOLEY,PENINSULA FILM,75003,2016-07-19,2016-07-20,48.861184999769165,2.353789000525048,droite
KOTO,YUKI SAITO,HAUT LES MAINS,75020,2016-03-07,2016-03-07,48.86916499988653,2.386365999606067,droite
LES EX,MAURICE BARTHELEMY,RADAR FILMS,75007,2016-09-28,2016-09-28,48.8472560003151,2.312520999716678,gauche
RAID DINGUE,DANY BOON,PATHE TELEVISION,75008,2016-05-31,2016-05-31,48.87126500040336,2.316558999695227,droite
KANTOR,JAN HRYNIAK,BLINK FILMS,75004,2016-03-15,2016-03-15,48.85193999979017,2.365871999502166,droite
L'ÉTREINTE,Ludovic Bergery,Moby Dick Films,75002,2019-01-22,2019-01-22,48.869747206643765,2.33623469843307,droite
UN VOYAGE EN HIVER,Claus DREXLER,MANEKI FILMS,75018,2019-03-27,2019-03-28,48.883922601826505,2.344567241705856,droite
LA FILLE DE BREST,EMMANUELLE BERCOT,HAUT ET COURT,75009,2016-01-23,2016-01-23,48.87254200001047,2.33720799934453,droite
MARVIN,ANNE FONTAINE,CINE @,75006,2016-09-09,2016-09-09,48.851236999967504,2.3407699999901093,gauche
STARS 80 LA SUITE,THOMAS LANGMANN,LA PETITE REINE,75004,2016-09-19,2016-09-19,48.85533500042825,2.355315000648897,droite
UNE SAISON EN FRANCE,MAHAMAT-SALEH HAROUN,PILI FILMS,75020,2016-11-15,2016-11-15,48.87251900014165,2.395986000411371,droite
L'ASCENSION,LUDOVIC BERNARD,DE L'AUTRE COTE DU DU PERIPH,75008,2016-02-25,2016-02-25,48.878459000432784,2.305926999663321,droite
DIANE A LES EPAULES,FABIEN GORGEART,PETIT FILM,75020,2016-09-06,2016-09-06,48.871365999656334,2.396809000437444,droite
LA FILLE DE BREST,EMMANUELLE BERCOT,HAUT ET COURT,75007,2016-02-01,2016-02-01,48.86115299975392,2.320282999887118,gauche
IRIS/EX CHAOS,JALIL LESPERT,WY PRODUCTIONS,75004,2016-02-18,2016-02-18,48.85497799998932,2.365625000300946,droite
LA MELODIE,RACHID HAMI,MIZAR FILMS,75010,2016-07-25,2016-07-25,48.878291999601856,2.358370999959,droite
LES FILLES DE REIMS,JULIEN HALLARD,LES FILMS VELVET,75020,2016-08-16,2016-08-18,48.8591979997469,2.41164399956211,droite
ROBUSTE,CONSTANCE MEYER,DHARAMSALA,75016,2020-11-03,2020-11-20,48.853769776652776,2.266019799941271,droite
Tendre et saignant,Christopher Thompson,Les Films du Cap,75007,2019-12-02,2019-12-02,48.85654827687052,2.324106136617709,gauche
GANGSTERDAM,ROMAIN LEVY,LES PRODUCTIONS DU TRESOR,75005,2016-08-13,2016-08-13,48.84571600030129,2.345984000333744,gauche
SIMONE BENLOULOU,MYRIAM AZIZA,INCOGNITA,75018,2016-09-26,2016-09-26,48.89001099972749,2.327497000625463,droite
BEFIKRE,ADITYA CHOPRA,FIRSTEP,75018,2016-05-27,2016-05-27,48.88941499975024,2.335957999344124,droite
LA FETE EST FINIE,MARIE GAREL WEISS,ELZEVIR FILMS,75013,2016-10-13,2016-10-13,48.834130000130514,2.365090000304122,gauche
L'UN DANS L'AUTRE,BRUNO CHICHE,VENDOME PRODUCTION,75016,2016-11-08,2016-11-08,48.85179599955393,2.273627000106858,droite
LES EX,MAURICE BARTHELEMY,RADAR FILMS,75019,2016-09-22,2016-09-22,48.87938599981006,2.385319000538358,droite
IRIS/EX CHAOS,JALIL LESPERT,WY PRODUCTIONS,75001,2016-02-18,2016-02-18,48.85682199991361,2.34230300001323,droite
KOTO,YUKI SAITO,HAUT LES MAINS,75020,2016-03-02,2016-03-02,48.86470700017511,2.404536000226146,droite
L'EMBARRAS DU CHOIX,ERIC DELAVAINE,SOMBRERO PRODUCTIONS,75016,2016-08-29,2016-08-29,48.838391999613705,2.261735999595749,droite
MES TRÈS CHERS ENFANTS,ALEXANDRA LECLÈRE,LES FILMS DU 24,75016,2020-11-13,2020-11-13,48.8437289531628,2.255583157551355,droite
Le Dindon,Jalil Lespert,CINEFRANCE STUDIOS,75007,2018-09-17,2018-09-17,48.8502024210692,2.305717293149385,gauche
LA MELODIE,RACHID HAMI,MIZAR FILMS,75019,2016-06-16,2016-06-16,48.87712200006288,2.397805000517213,droite
